ID,Title,Keywords,Link,Embedding Dim
485,Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,"changes astronaut microbiome, astronaut microbiome successful, astronaut microbiome, microbiome, microbiome successful, microbiome successful long, changes astronaut, complexities changes astronaut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/,1536
486,Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms.,"sustainable space exploration, harnessing power microorganisms, sustainable space, space exploration roadmap, microorganisms, power microorganisms, space exploration, exploration roadmap harnessing",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,1536
487,Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,"reorientation caenorhabditis elegans, caenorhabditis elegans 3d, elegans 3d media, caenorhabditis elegans, elegans 3d, elegans, active reorientation caenorhabditis, reorientation caenorhabditis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,1536
488,Microfluidic Device for Studying Nematodes,"device studying nematodes, studying nematodes, microfluidic device studying, microfluidic device, microfluidic, nematodes, device studying, device",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,1536
489,NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans.,"muscular strength elegans, strength elegans, nemaflex microfluidics based, nemaflex microfluidics, elegans, microfluidics, measurement muscular strength, standardized measurement muscular",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,1536
490,"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration","elegans extends neuromuscular, exercise caenorhabditis elegans, swim exercise caenorhabditis, neuromuscular gut healthspan, caenorhabditis elegans, caenorhabditis elegans extends, swim exercise, neuromuscular gut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,1536
491,Molecular muscle experiment: Hardware and operational lessons for future astrobiology space experiments,"molecular muscle experiment, astrobiology space experiments, muscle experiment hardware, molecular muscle, future astrobiology space, future astrobiology, lessons future astrobiology, muscle experiment",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,1536
492,Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,"cherry increases lifespan, lifespan caenorhabditis elegans, elegans altering metabolic, tart cherry increases, caenorhabditis elegans altering, tart cherry, metabolic signaling pathways, caenorhabditis elegans",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,1536
493,A region of UNC-89 (obscurin) lying between two protein kinase domains is a highly elastic spring required for proper sarcomere organization,"proper sarcomere organization, sarcomere organization, kinase domains highly, kinase domains, required proper sarcomere, protein kinase domains, protein kinase, obscurin lying protein",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,1536
494,NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,"nemalife chip micropillar, micropillar based microfluidic, studies crawling elegans, crawling elegans, chip micropillar, chip micropillar based, microfluidic culture device, micropillar based",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,1536
495,Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,"degradation neuronal debris, spaceflight affects neuronal, transcellular degradation neuronal, neuronal debris, neuronal debris adult, caenorhabditis elegans, adult caenorhabditis elegans, degradation neuronal",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,1536
496,Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station.,"strength caenorhabditis elegans, elegans international space, caenorhabditis elegans international, caenorhabditis elegans, microfluidics integrated spaceflight, elegans, hardware measuring muscle, microfluidics",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,1536
497,A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight.,"elegans phenotypic assays, conducting elegans phenotypic, platform conducting elegans, elegans phenotypic, conducting elegans, elegans, compact imaging platform, imaging platform",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,1536
498,Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans.,"mitochondrial sulfide promotes, mitochondrial sulfide, sulfide promotes life, treated caenorhabditis elegans, caenorhabditis elegans, sulfide promotes, mitochondrial, elegans",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,1536
499,Bisphosphonates attenuate age-related muscle decline in Caenorhabditis elegans.,"bisphosphonates attenuate age, decline caenorhabditis elegans, bisphosphonates attenuate, bisphosphonates, muscle decline caenorhabditis, caenorhabditis elegans, age related muscle, elegans",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,1536
500,Spaceflight Induces Strength Decline in Caenorhabditis elegans,"decline caenorhabditis elegans, caenorhabditis elegans, elegans, spaceflight induces strength, strength decline caenorhabditis, induces strength decline, induces strength, spaceflight induces",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,1536
501,Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics.,"microbiome manipulation precision, precision prebiotics, enable targeted microbiome, targeted microbiome manipulation, manipulation precision prebiotics, targeted microbiome, microbiome manipulation, prebiotics",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,1536
502,Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology.,"underpinning spaceflight dermatology, spaceflight dermatology, transcriptomics analysis reveals, alterations underpinning spaceflight, transcriptomics analysis, transcriptomics, underpinning spaceflight, spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,1536
503,Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,"microbiome caenorhabditis elegans, skin microbiome caenorhabditis, microbes confer cuticle, characterization skin microbiome, skin microbiome, microbiome caenorhabditis, environmental microbes, caenorhabditis elegans",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,1536
504,Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,"89 regulates mitochondrial, regulates mitochondrial morphology, regulates mitochondrial, mitochondrial morphology function, mitochondrial morphology, sarcomeric protein unc, mitochondrial, kinase giant sarcomeric",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,1536
505,New perspectives on viable microbial communities in low-biomass cleanroom environments,"biomass cleanroom environments, microbial communities low, low biomass cleanroom, viable microbial communities, microbial communities, biomass cleanroom, communities low biomass, cleanroom environments",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,1536
506,Microbial existence in controlled habitats and their resistance to space conditions,"microbial existence controlled, microbial existence, microbial, existence controlled habitats, habitats resistance space, controlled habitats resistance, habitats resistance, controlled habitats",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,1536
507,Microbiomes of the dust particles collected from the International Space Station and Spacecraft assembly facilities,"microbiomes dust particles, microbiomes dust, dust particles collected, microbiomes, dust particles, dust, particles collected, particles collected international",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,1536
508,"Draft genome sequences of two Aspergillus fumigatus strains, isolated from the International Space Station","genome sequences aspergillus, sequences aspergillus fumigatus, aspergillus fumigatus strains, sequences aspergillus, aspergillus fumigatus, aspergillus, draft genome sequences, fumigatus strains isolated",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/,1536
509,Characterization of Aspergillus fumigatus isolates from air and surfaces of the International Space Station.,"aspergillus fumigatus isolates, characterization aspergillus fumigatus, aspergillus fumigatus, characterization aspergillus, aspergillus, fumigatus isolates air, fumigatus isolates, isolates air",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,1536
510,Draft genome sequences of biosafety level 2 opportunistic pathogens isolated from the environmental surfaces of the International Space Station.,"genome sequences biosafety, opportunistic pathogens isolated, opportunistic pathogens, level opportunistic pathogens, pathogens isolated environmental, draft genome sequences, sequences biosafety, pathogens",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/,1536
511,Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station.,"genome sequences fungal, sequences fungal strains, fungal strains selected, fungal strains, sequences fungal, fungal, exposure microgravity international, draft genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/,1536
512,Human presence impacts fungal diversity of inflated lunar/Mars analog habitat.,"presence impacts fungal, mars analog habitat, lunar mars, fungal diversity inflated, inflated lunar mars, lunar mars analog, impacts fungal diversity, diversity inflated lunar",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,1536
513,Whole metagenome profiles of particulates collected from the International Space Station,"metagenome profiles particulates, particulates collected international, particulates collected, profiles particulates collected, particulates, profiles particulates, metagenome profiles, metagenome",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580210/,1536
514,Microbial Characteristics of ISS Environmental Surfaces,"microbial characteristics iss, iss environmental surfaces, characteristics iss environmental, iss environmental, microbial characteristics, microbial, environmental surfaces, characteristics iss",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,1536
515,"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station.","clade bacillus cereus, novel clade bacillus, bacillus cereus sensu, clade bacillus, bacillus cereus, bacillus, sensu lato strains, genome sequences novel",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/,1536
516,Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces,"genome sequences acinetobacter, sequences acinetobacter bacillus, acinetobacter bacillus strains, acinetobacter bacillus, sequences acinetobacter, acinetobacter, bacillus strains, bacillus strains isolated",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/,1536
517,KatharoSeq enables high-throughput microbiome analysis from low-biomass samples,"throughput microbiome analysis, microbiome analysis, microbiome analysis low, throughput microbiome, high throughput microbiome, microbiome, low biomass samples, analysis low biomass",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/,1536
518,Draft genome sequence of a clinical isolate of Fusarium fujikuroi isolated from a male patient with acute myeloid leukemia.,"isolate fusarium fujikuroi, fusarium fujikuroi isolated, clinical isolate fusarium, fusarium fujikuroi, isolate fusarium, fusarium, draft genome sequence, fujikuroi isolated male",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/,1536
519,"Draft Genome Sequence of Solibacillus kalamii, Isolated from an Air Filter Aboard the International Space Station","sequence solibacillus kalamii, genome sequence solibacillus, solibacillus kalamii isolated, solibacillus kalamii, sequence solibacillus, solibacillus, kalamii isolated air, kalamii isolated",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5578834/,1536
520,Detection of antimicrobial resistance genes associated with the International Space Station environmental surfaces,"antimicrobial resistance genes, antimicrobial resistance, detection antimicrobial resistance, antimicrobial, detection antimicrobial, resistance genes associated, resistance genes, space station environmental",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/,1536
521,Draft genome sequences of two Fusarium oxysporum isolates cultured from infected Zinnia hybrida plants grown on the International Space Station.,"fusarium oxysporum isolates, sequences fusarium oxysporum, genome sequences fusarium, fusarium oxysporum, sequences fusarium, oxysporum isolates cultured, infected zinnia hybrida, cultured infected zinnia",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/,1536
522,Characterization of Aspergillus niger Isolated from the International Space Station,"aspergillus niger isolated, characterization aspergillus niger, aspergillus niger, characterization aspergillus, aspergillus, niger isolated, niger isolated international, international space station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326050/,1536
523,Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,"resistant enterobacter bugandensis, enterobacter bugandensis species, enterobacter bugandensis, drug resistant enterobacter, resistant enterobacter, bugandensis species isolated, enterobacter, bugandensis species",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6251167/,1536
524,Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,"communities antimicrobial resistance, microbial communities antimicrobial, antimicrobial resistance genes, microbial communities, persistence microbial communities, communities antimicrobial, microbial, persistence microbial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6280456/,1536
525,"International Space Station conditions alter genomics, proteomics, and metabolomics in Aspergillus nidulans.","metabolomics aspergillus nidulans, metabolomics aspergillus, proteomics metabolomics aspergillus, aspergillus nidulans, aspergillus, genomics proteomics metabolomics, metabolomics, proteomics metabolomics",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098231/,1536
526,Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station.,"proteomic characterization aspergillus, characterization aspergillus fumigatus, aspergillus fumigatus isolated, aspergillus fumigatus, characterization aspergillus, aspergillus, proteomic characterization, fumigatus isolated air",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,1536
527,Genomic Characterization and Virulence Potential of Two Fusarium oxysporum Isolates Cultured from the International Space Station,"fusarium oxysporum isolates, potential fusarium oxysporum, fusarium oxysporum, virulence potential fusarium, potential fusarium, oxysporum isolates cultured, fusarium, oxysporum isolates",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426649/,1536
528,Characterization of the total and viable bacterial and fungal communities associated with the International Space Station surfaces.,"bacterial fungal communities, bacterial fungal, fungal communities, fungal communities associated, viable bacterial fungal, space station surfaces, international space station, bacterial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6452512/,1536
529,Proteomic and Metabolomic Characteristics of Extremophilic Fungi Under Simulated Mars Conditions.,"fungi simulated mars, extremophilic fungi simulated, extremophilic fungi, characteristics extremophilic fungi, proteomic metabolomic characteristics, metabolomic characteristics extremophilic, proteomic metabolomic, fungi",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6529585/,1536
530,MetaMiner: A Scalable Peptidogenomics Approach for Discovery of Ribosomal Peptide Natural Products with Blind Modifications from Microbial Communities,"discovery ribosomal peptide, ribosomal peptide natural, ribosomal peptide, approach discovery ribosomal, metaminer scalable peptidogenomics, discovery ribosomal, peptide natural products, peptide natural",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6952069/,1536
531,Draft Genome Sequences of Sphingomonas Species Associated with the International Space Station,"genome sequences sphingomonas, sequences sphingomonas species, sphingomonas species associated, sequences sphingomonas, sphingomonas species, sphingomonas, draft genome sequences, genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303416/,1536
532,Draft Genome Sequences of Tremellomycetes Strains Isolated from the International Space Station,"genome sequences tremellomycetes, sequences tremellomycetes strains, tremellomycetes strains isolated, tremellomycetes strains, sequences tremellomycetes, tremellomycetes, draft genome sequences, genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317102/,1536
533,Draft Genome Sequences of Rhodotorula mucilaginosa Strains Isolated from the International Space Station,"rhodotorula mucilaginosa strains, sequences rhodotorula mucilaginosa, genome sequences rhodotorula, mucilaginosa strains isolated, mucilaginosa strains, rhodotorula mucilaginosa, sequences rhodotorula, draft genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7393961/,1536
534,Draft Genome Sequences of Enterobacteriales Strains Isolated from the International Space Station,"genome sequences enterobacteriales, sequences enterobacteriales strains, enterobacteriales strains, enterobacteriales strains isolated, sequences enterobacteriales, enterobacteriales, draft genome sequences, genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7484075/,1536
535,Draft Genome Sequences of Lactobacillales Isolated from the International Space Station,"genome sequences lactobacillales, sequences lactobacillales isolated, lactobacillales isolated international, lactobacillales isolated, sequences lactobacillales, lactobacillales, draft genome sequences, genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7516158/,1536
536,Draft Genome Sequences of Klebsiella Species Isolated from the International Space Station,"genome sequences klebsiella, sequences klebsiella species, klebsiella species isolated, klebsiella species, sequences klebsiella, klebsiella, draft genome sequences, genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7561690/,1536
537,Draft Genome Sequences of Bacillaceae Strains Isolated from the International Space Station.,"genome sequences bacillaceae, sequences bacillaceae strains, bacillaceae strains, bacillaceae strains isolated, sequences bacillaceae, bacillaceae, draft genome sequences, genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7595942/,1536
538,Assessing the risk of transfer of microorganisms at the International Space Station due to cargo delivery by commercial resupply vehicles,"risk transfer microorganisms, transfer microorganisms international, transfer microorganisms, space station cargo, microorganisms international space, station cargo delivery, station cargo, microorganisms international",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7677455/,1536
539,"Methylobacterium ajmalii sp. nov., isolated from the International Space Station","methylobacterium ajmalii sp, methylobacterium ajmalii, methylobacterium, nov isolated international, nov isolated, ajmalii sp nov, sp nov isolated, international space station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005752/,1536
540,Draft Genome Sequences of Aspergillus and Penicillium Species Isolated from the International Space Station and Crew Resupply Vehicle Capsule,"genome sequences aspergillus, sequences aspergillus penicillium, aspergillus penicillium species, sequences aspergillus, aspergillus penicillium, aspergillus, penicillium species isolated, draft genome sequences",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8104057/,1536
541,Advances in Space Microbiology,"advances space microbiology, space microbiology, microbiology, advances space, space, advances",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034939/,1536
542,Effects of simulated microgravity on the proteome and secretome of the polyextremotolerant black fungus Knufia chersonesos.,"microgravity proteome secretome, microgravity proteome, simulated microgravity proteome, polyextremotolerant black fungus, fungus knufia chersonesos, proteome secretome polyextremotolerant, proteome secretome, secretome polyextremotolerant black",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8012687/,1536
543,Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station,"bacterial phyla isolated, various bacterial phyla, bacterial phyla, sequences various bacterial, draft genome sequences, genome sequences, genome sequences various, phyla isolated international",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8086211/,1536
544,Evaluating the lettuce metatranscriptome with MinION sequencing for future spaceflight food production applications,"lettuce metatranscriptome minion, evaluating lettuce metatranscriptome, lettuce metatranscriptome, metatranscriptome minion sequencing, evaluating lettuce, minion sequencing future, lettuce, metatranscriptome minion",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8211661/,1536
545,Investigation of Spaceflight Induced Changes to Astronaut Microbiomes,"changes astronaut microbiomes, astronaut microbiomes, microbiomes, investigation spaceflight induced, spaceflight induced changes, spaceflight induced, changes astronaut, induced changes astronaut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988970/,1536
546,Genomic Characterization of Potential Plant Growth-Promoting Features of Sphingomonas Strains Isolated from the International Space Station,"sphingomonas strains, sphingomonas strains isolated, features sphingomonas strains, features sphingomonas, sphingomonas, promoting features sphingomonas, strains isolated, strains isolated international",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8754149/,1536
547,"Genomic Characterization of the Titan-like Cell Producing Naganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station","tulchinskyi novel eukaryote, genomic characterization titan, novel eukaryote isolated, producing naganishia tulchinskyi, cell producing naganishia, eukaryote isolated, eukaryote isolated international, novel eukaryote",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8875396/,1536
548,Metabolic modeling of the International Space Station microbiome reveals key microbial interactions.,"space station microbiome, station microbiome reveals, station microbiome, key microbial interactions, microbial interactions, microbiome, microbiome reveals, microbial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9258157/,1536
549,"Microbial Burden Estimation of Food Items, Built Environments, and the International Space Station Using Film Media","microbial burden estimation, microbial burden, microbial, burden estimation food, estimation food, estimation food items, environments international space, space station using",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503880/,1536
550,Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station.,"resistant acinetobacter pittii, acinetobacter pittii adapting, multidrug resistant acinetobacter, resistant acinetobacter, acinetobacter pittii, acinetobacter, multidrug resistant, international space station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9743659/,1536
551,Characterization of metagenome-assembled genomes from the International Space Station.,"metagenome assembled genomes, characterization metagenome assembled, metagenome assembled, assembled genomes international, assembled genomes, genomes international space, characterization metagenome, metagenome",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/,1536
552,Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station,"genomic analysis cohnella, analysis cohnella hashimotonis, cohnella hashimotonis sp, cohnella hashimotonis, analysis cohnella, cohnella, hashimotonis sp nov, hashimotonis sp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/,1536
553,Genomic analysis reveals the presence of emerging pathogenic Klebsiella lineages aboard the International Space Station,"pathogenic klebsiella lineages, emerging pathogenic klebsiella, pathogenic klebsiella, klebsiella lineages aboard, klebsiella lineages, klebsiella, emerging pathogenic, presence emerging pathogenic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10715203/,1536
554,"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes","bacterial species, earth derived bacterial, bacterial species isolated, derived bacterial species, station prevalence metagenomes, bacterial, metagenomes, phylogenomics phenotypic functional",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,1536
555,"Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station","resistant enterobacter bugandensis, enterobacter bugandensis facilitating, enterobacter bugandensis, multidrug resistant enterobacter, bugandensis facilitating, bugandensis facilitating persistence, resistant enterobacter, bugandensis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10960378/,1536
556,"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes","bacterial species, earth derived bacterial, bacterial species isolated, derived bacterial species, station prevalence metagenomes, bacterial, metagenomes, phylogenomics phenotypic functional",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,1536
557,Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis,"novel bacterial species, bacterial species, novel bacterial, bacterial species isolated, conditions novel bacterial, international space station, bacterial, functional gene annotations",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,1536
558,Spatial regulation of a common precursor from two distinct genes generates metabolite diversity,"generates metabolite diversity, genes generates metabolite, metabolite diversity, generates metabolite, distinct genes generates, precursor distinct genes, genes generates, distinct genes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5523082/,1536
559,Recent advances in the genome mining of Aspergillus secondary metabolites (covering 2012‚Äì2018).,"genome mining aspergillus, aspergillus secondary metabolites, mining aspergillus secondary, mining aspergillus, aspergillus secondary, aspergillus, advances genome mining, metabolites covering 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6590338/,1536
560,Cortical thinning and structural bone changes in non-human primates after single-fraction whole-chest irradiation.,"fraction chest irradiation, chest irradiation, thinning structural bone, bone changes, structural bone changes, bone changes non, cortical thinning, cortical thinning structural",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036641/,1536
561,Knee and Hip Joint Cartilage Damage from Combined Spaceflight Hazards of Low-Dose Radiation Less than 1 Gy and Prolonged Hindlimb Unloading.,"joint cartilage damage, radiation gy prolonged, cartilage damage, cartilage damage combined, low dose radiation, dose radiation, hip joint cartilage, radiation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6599637/,1536
562,The individual and combined effects of spaceflight radiation and microgravity on biologic systems and functional outcomes,"radiation microgravity biologic, spaceflight radiation microgravity, effects spaceflight radiation, microgravity biologic, microgravity biologic systems, spaceflight radiation, radiation microgravity, microgravity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274610/,1536
563,Spaceflight and hind limb unloading induces an arthritic phenotype in knee articular cartilage and menisci of rodents,"cartilage menisci rodents, unloading induces arthritic, knee articular cartilage, arthritic phenotype knee, articular cartilage, articular cartilage menisci, induces arthritic phenotype, phenotype knee articular",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8131644/,1536
564,Œ±Klotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading,"spaceflight hindlimb unloading, weight bearing spaceflight, bearing spaceflight hindlimb, decreases reduced weight, reduced weight bearing, hindlimb unloading, klotho decreases reduced, klotho decreases",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9163032/,1536
565,Prolonged exposure to particulate chromate inhibits RAD51 nuclear import mediator proteins.,"chromate inhibits rad51, inhibits rad51 nuclear, inhibits rad51, particulate chromate inhibits, rad51 nuclear import, exposure particulate chromate, rad51 nuclear, chromate inhibits",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568470/,1536
566,"Transcriptomics, NF-Œ∫B Pathway, and Their Potential Spaceflight-Related Health Consequences.","transcriptomics nf pathway, pathway potential spaceflight, transcriptomics nf, spaceflight related health, nf pathway, potential spaceflight related, nf pathway potential, spaceflight related",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485990/,1536
567,Interplay of space radiation and microgravity in DNA damage and DNA damage response.,"microgravity dna damage, radiation microgravity dna, microgravity dna, dna damage dna, damage dna damage, dna damage response, dna damage, damage dna",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460239/,1536
568,"Synergistic Effects of Weightlessness, Isoproterenol, and Radiation on DNA Damage Response and Cytokine Production in Immune Cells","weightlessness isoproterenol radiation, effects weightlessness isoproterenol, isoproterenol radiation dna, weightlessness isoproterenol, radiation dna damage, isoproterenol radiation, dna damage response, damage response cytokine",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275019/,1536
569,Transcriptome and proteome responses in RNAlater preserved tissue of Arabidopsis thaliana.,"transcriptome proteome, transcriptome proteome responses, proteome responses rnalater, responses rnalater preserved, preserved tissue arabidopsis, rnalater preserved tissue, transcriptome, rnalater preserved",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5397022/,1536
570,Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses.,"regulatory responses arabidopsis, responses arabidopsis seedling, responses arabidopsis, arabidopsis seedling, arabidopsis seedling revealed, arabidopsis, proteomic transcriptomic, proteomic transcriptomic analyses",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/,1536
571,Mitigation and use of biofilms in space for the benefit of human space exploration,"biofilms space benefit, mitigation use biofilms, use biofilms space, biofilms space, use biofilms, biofilms, space benefit human, benefit human space",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284894/,1536
572,Toward sustainable space exploration: A roadmap for harnessing the power of microorganisms.,"sustainable space exploration, harnessing power microorganisms, sustainable space, space exploration roadmap, microorganisms, power microorganisms, space exploration, exploration roadmap harnessing",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,1536
573,Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,"microbial populations recovered, microbial populations, multispecies microbial populations, spaceflight potable water, microbial, characterization multispecies microbial, populations recovered spaceflight, multispecies microbial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,1536
574,Designing a Novel Monitoring Approach for the Effects of Space Travel on Astronauts‚Äô Health,"astronauts äô health, travel astronauts, space travel astronauts, travel astronauts äô, effects space travel, astronauts, space travel, astronauts äô",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9964234/,1536
575,"Draft genome sequence of Sphingomonas paucimobilis strain Sph5, isolated from tap water filtration membrane","genome sequence sphingomonas, sphingomonas paucimobilis strain, sequence sphingomonas, sequence sphingomonas paucimobilis, sphingomonas paucimobilis, sphingomonas, paucimobilis strain sph5, strain sph5 isolated",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10793275/,1536
